Time [hr],Well,PCAred fluorescence (AU),Strain,Medium,Condition,Condition Conc. (µM),OD600
15.394,B10,1923,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
15.478,B10,1914,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
15.561,B10,1938,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
15.644,B10,1932,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
15.728,B10,1941,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
15.811,B10,1936,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
15.894,B10,1936,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
15.978,B10,1944,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
16.061,B10,1935,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
16.144,B10,1946,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
16.228,B10,1963,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
16.311,B10,1951,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
16.394,B10,1973,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
16.478,B10,1966,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
16.561,B10,1976,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
16.644,B10,1961,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
16.728,B10,1957,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
16.811,B10,1976,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
16.894,B10,1999,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
16.978,B10,1974,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
17.061,B10,1985,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
17.144,B10,1981,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.159
17.228,B10,1996,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
17.311,B10,1994,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
17.394,B10,2016,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
17.478,B10,2002,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.159
17.561,B10,2004,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
17.644,B10,2003,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
17.728,B10,2011,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.159
17.811,B10,1996,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
17.894,B10,2006,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
17.978,B10,2011,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
18.061,B10,2030,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
18.144,B10,2033,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
18.228,B10,2034,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
18.311,B10,2021,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
18.394,B10,2040,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
18.478,B10,2068,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
18.561,B10,2046,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
18.644,B10,2043,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.162
18.728,B10,2056,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
18.811,B10,2070,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
18.894,B10,2064,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
18.978,B10,2044,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.162
19.061,B10,2084,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.162
19.144,B10,2069,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.162
19.228,B10,2065,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.162
19.311,B10,2074,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.163
19.394,B10,2077,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.163
19.478,B10,2052,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.163
19.561,B10,2099,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.163
19.644,B10,2087,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
19.728,B10,2116,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.163
19.811,B10,2097,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
19.894,B10,2108,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
19.978,B10,2106,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
20.061,B10,2098,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
20.144,B10,2123,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
20.228,B10,2106,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
20.311,B10,2111,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
20.394,B10,2148,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
20.478,B10,2108,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
20.561,B10,2132,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
20.644,B10,2127,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
20.728,B10,2124,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
20.811,B10,2133,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
20.894,B10,2128,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
20.978,B10,2139,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
21.061,B10,2126,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
21.144,B10,2162,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
21.228,B10,2142,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.163
21.311,B10,2143,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
21.394,B10,2141,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
21.478,B10,2156,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
21.561,B10,2150,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
21.644,B10,2178,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
21.728,B10,2168,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
21.811,B10,2175,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
21.894,B10,2165,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
21.978,B10,2188,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
22.061,B10,2163,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
22.144,B10,2184,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
22.228,B10,2165,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
22.311,B10,2182,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
22.394,B10,2158,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
22.478,B10,2191,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
22.561,B10,2171,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
22.644,B10,2205,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
22.728,B10,2207,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
22.811,B10,2185,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
22.894,B10,2198,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
22.978,B10,2194,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
23.061,B10,2188,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
23.144,B10,2202,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
23.228,B10,2215,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
23.311,B10,2195,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
23.394,B10,2220,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
23.478,B10,2191,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
23.561,B10,2229,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
23.644,B10,2215,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
23.728,B10,2229,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
23.811,B10,2223,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
23.894,B10,2220,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
23.978,B10,2259,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
24.061,B10,2237,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
0.061,B11,845,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.142
0.144,B11,807,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.142
0.228,B11,815,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.144
0.311,B11,823,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.144
0.394,B11,824,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.146
0.478,B11,831,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.148
0.561,B11,848,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.149
0.644,B11,879,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.15
0.728,B11,895,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.152
0.811,B11,908,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.153
0.894,B11,891,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.155
0.978,B11,927,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
1.061,B11,949,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
1.144,B11,940,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
1.228,B11,968,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
1.311,B11,966,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
1.394,B11,959,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.168
1.478,B11,971,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.169
1.561,B11,994,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.17
1.644,B11,982,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.17
1.728,B11,1007,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.17
1.811,B11,1001,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.169
1.894,B11,1033,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.169
1.978,B11,1037,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.169
2.061,B11,1028,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.17
2.144,B11,1025,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.17
2.228,B11,1037,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.174
2.311,B11,1041,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.178
2.394,B11,1050,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.18
2.478,B11,1040,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.181
2.561,B11,1068,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.181
2.644,B11,1064,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.182
2.728,B11,1072,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.181
2.811,B11,1095,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.182
2.894,B11,1096,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.182
2.978,B11,1114,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.182
3.061,B11,1106,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.182
3.144,B11,1128,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.183
3.228,B11,1164,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.182
3.311,B11,1162,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.182
3.394,B11,1163,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.181
3.478,B11,1163,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.181
3.561,B11,1182,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.181
3.644,B11,1194,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.18
3.728,B11,1180,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.179
3.811,B11,1205,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.179
3.894,B11,1208,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.178
3.978,B11,1228,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.178
4.061,B11,1234,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.177
4.144,B11,1237,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.177
4.228,B11,1263,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.176
4.311,B11,1254,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.175
4.394,B11,1283,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.174
4.478,B11,1260,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.174
4.561,B11,1293,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.173
4.644,B11,1285,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.173
4.728,B11,1312,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.172
4.811,B11,1321,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.172
4.894,B11,1327,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.172
4.978,B11,1340,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.171
5.061,B11,1342,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.17
5.144,B11,1345,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.169
5.228,B11,1356,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.169
5.311,B11,1369,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.169
5.394,B11,1388,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.168
5.478,B11,1397,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.167
5.561,B11,1397,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.167
5.644,B11,1403,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
5.728,B11,1396,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
5.811,B11,1405,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.166
5.894,B11,1436,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
5.978,B11,1414,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
6.061,B11,1447,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.165
6.144,B11,1467,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
6.228,B11,1451,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
6.311,B11,1456,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.164
6.394,B11,1467,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.163
6.478,B11,1472,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.163
6.561,B11,1474,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.163
6.644,B11,1517,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.163
6.728,B11,1504,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.162
6.811,B11,1512,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.162
6.894,B11,1523,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.162
6.978,B11,1524,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
7.061,B11,1525,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
7.144,B11,1548,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
7.228,B11,1544,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.161
7.311,B11,1565,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
7.394,B11,1551,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
7.478,B11,1550,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.16
7.561,B11,1574,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.159
7.644,B11,1585,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.159
7.728,B11,1601,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.159
7.811,B11,1589,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.159
7.894,B11,1579,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.159
7.978,B11,1587,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.159
8.061,B11,1613,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.159
8.144,B11,1603,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.159
8.228,B11,1614,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
8.311,B11,1628,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
8.394,B11,1662,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
8.478,B11,1656,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
8.561,B11,1651,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
8.644,B11,1661,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
8.728,B11,1658,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
8.811,B11,1658,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
8.894,B11,1678,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
8.978,B11,1664,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
9.061,B11,1697,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
9.144,B11,1689,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
9.228,B11,1696,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
9.311,B11,1718,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
9.394,B11,1707,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
9.478,B11,1707,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
9.561,B11,1719,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.158
9.644,B11,1722,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
9.728,B11,1741,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
9.811,B11,1745,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
9.894,B11,1757,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
9.978,B11,1752,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
10.061,B11,1743,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
10.144,B11,1755,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
10.228,B11,1771,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
10.311,B11,1762,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
10.394,B11,1783,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
10.478,B11,1782,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
10.561,B11,1773,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
10.644,B11,1802,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
10.728,B11,1799,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
10.811,B11,1822,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
10.894,B11,1812,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
10.978,B11,1829,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
11.061,B11,1798,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
11.144,B11,1817,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.157
11.228,B11,1840,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
11.311,B11,1834,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
11.394,B11,1831,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
11.478,B11,1827,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
11.561,B11,1853,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.155
11.644,B11,1860,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
11.728,B11,1853,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
11.811,B11,1879,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
11.894,B11,1871,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
11.978,B11,1878,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
12.061,B11,1882,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
12.144,B11,1875,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
12.228,B11,1900,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
12.311,B11,1894,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
12.394,B11,1906,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.155
12.478,B11,1931,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.155
12.561,B11,1909,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.156
12.644,B11,1914,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.155
12.728,B11,1913,C. portucalensis MBL,basal medium,"PCA, Fum"," 200, 10000",0.155
